task_id,mu,sigma
wildchat_41030,6.709575785548436,0.9344369701860105
wildchat_41032,5.0155225512696076,0.7993930573038003
wildchat_41076,-1.4655763798839705,1.9785038272715305
wildchat_41081,-7.076144148651383,0.8232302207922368
wildchat_41087,3.140111952834249,0.5817642183036634
wildchat_41107,-10.0,0.9928472644112603
wildchat_41179,0.6310404567543577,0.5558055527496011
wildchat_41196,-6.166396355425871,0.7593320203486544
wildchat_41199,0.4164800633270541,0.6799084027213395
wildchat_41200,6.540038924821145,0.9158259989643472
wildchat_41235,5.969274465326179,7.38905609893065
wildchat_41274,10.0,0.7702644043341019
wildchat_41294,10.0,0.8903747369910907
wildchat_41303,5.354524803085709,0.9930730566426421
wildchat_41314,10.0,0.7802401253142975
wildchat_41320,2.1571958432445806,0.6166906117148604
wildchat_41325,7.470908478152959,0.5790137392978728
wildchat_41349,10.0,0.999996657585029
wildchat_41358,0.792271493295459,0.9214704395942207
wildchat_41364,-2.7520919771381984,0.6870901947057827
wildchat_41447,3.874307642920752,0.5222256685671639
wildchat_41460,-4.556131986463197,0.5212511510643117
wildchat_41489,-5.906276979498012,0.970546381237143
wildchat_41491,10.0,1.0002282284541255
wildchat_41608,5.793963336150541,0.9931469166369606
wildchat_41618,10.0,1.0
wildchat_42020,5.674260089065247,0.6249943971699177
wildchat_42035,4.097655784234826,0.5657924266571007
wildchat_42036,-3.437930026919365,0.9087573576360026
wildchat_42066,5.554258044446392,0.6724752798128573
wildchat_42115,-1.57193873136919,0.991365298562139
wildchat_42126,8.44497667410935,0.5440609522108605
wildchat_42164,2.488812247369668,0.9778099850401656
wildchat_42166,5.3344667155307715,0.9816922087902302
wildchat_42203,-3.58810617526024,0.9900541472974959
wildchat_42228,-0.14180874114985795,0.8631475511151281
wildchat_42267,-10.0,1.0000000034956555
wildchat_42273,10.0,0.9003110585209007
wildchat_42286,-6.570634928212886,0.9303325051130347
wildchat_42319,-0.011264772935804857,0.9938314876677441
wildchat_42323,-1.842317544284125,0.5984773265700971
wildchat_42352,-5.416339740806693,0.9898377548032096
wildchat_42373,10.0,0.9849703585440649
wildchat_42425,3.2540441811126954,0.6500375179574248
wildchat_42432,9.546580022630819,0.9949470655527288
wildchat_42496,-3.5201841331350883,0.9535482872779772
wildchat_42515,5.969569100084409,0.6066474582274571
wildchat_42560,-10.0,1.0
wildchat_42633,-8.004502961357877,0.9993458195215255
wildchat_42640,-3.5209919659673807,0.7579336929077808
wildchat_43013,8.221596624359659,0.6858693343473794
wildchat_43065,10.0,0.9987974060643575
wildchat_43088,0.046249192930068996,0.7822537409350966
wildchat_43093,-5.94501530806952,0.9376939409231277
wildchat_43094,4.948773158024985,0.8425823652778175
wildchat_43102,2.770788431116897,0.9859604496037082
wildchat_43120,-3.8437984319987835,0.9807886220190312
wildchat_43158,10.0,0.6684382613729467
wildchat_43162,10.0,1.0000004048293414
wildchat_43166,5.401141673756653,0.9853469117908387
wildchat_43186,-7.66178922411428,1.0
wildchat_43210,-6.351024620355086,0.9258537355291786
wildchat_43218,-10.0,0.9065888846013802
wildchat_43233,10.0,0.9999999258940414
wildchat_43246,8.127879967875748,0.7001867128605123
wildchat_43273,1.2415093667046908,0.7351406890852122
wildchat_43276,0.10650493456916778,0.9984978565245608
wildchat_43324,10.0,1.0
wildchat_43338,-1.391355813248808,0.7688219081608247
wildchat_43351,-0.2769445867127259,0.6171250243869748
wildchat_43357,-0.7965982880984201,0.9808578463273268
wildchat_43366,3.8794599976454975,0.8267762955523028
wildchat_43374,-5.75861661108316,0.6642337574272338
wildchat_43398,10.0,0.9597326808526155
wildchat_43400,10.0,1.0000030438623375
wildchat_43408,10.0,0.9781421586327591
wildchat_43425,-6.605110135980171,0.8612270455439396
wildchat_43432,-1.526258262224945,0.9999643036040023
wildchat_43447,7.941615871021519,0.7053029008939972
wildchat_43565,-2.7794493436216956,0.658232689880173
wildchat_43592,4.76961700423848,0.8101582014262171
wildchat_44008,-1.156068182765747,0.9575308844822662
wildchat_44052,10.0,1.0
wildchat_44108,-10.0,1.0000001398981617
wildchat_44130,5.90344385734969,0.9708768154894144
wildchat_44132,10.0,0.9417080829439166
wildchat_44136,-10.0,1.0
wildchat_44187,-5.352159458139824,0.9930991171359048
wildchat_44196,10.0,0.9999175519095598
wildchat_44260,10.0,1.0000006947803375
wildchat_44275,10.0,0.9986403127696489
wildchat_44286,3.9852086760758527,0.5990996216917227
wildchat_44290,10.0,0.9999999973775895
wildchat_44298,10.0,0.6642174591172092
wildchat_44334,4.1672154357074636,0.7791286841690291
wildchat_44358,10.0,0.9793470333847294
wildchat_44359,-1.3500696011016564,0.9584113301608781
wildchat_44374,3.3135549688471877,0.6130786902987455
wildchat_44397,-5.0404815654122475,0.8299849636046227
wildchat_44409,5.923806063515716,0.9704131489146686
wildchat_44415,1.0336298956231247,0.7434205575259037
wildchat_44417,10.0,1.0
wildchat_44450,-4.253901747199344,0.5673745489758701
wildchat_44486,-0.5481911837300242,0.9538533393372165
wildchat_44497,-7.831578900169152,0.7663064960053974
wildchat_44523,7.620458342266486,0.694875711616863
wildchat_44548,-10.0,0.9841187352821535
wildchat_44566,1.6840155848405445,0.9912143688223327
wildchat_44587,-4.243317194002345,0.6895834196174028
wildchat_44598,10.0,0.9840270343573102
wildchat_44624,2.2042482070491234,0.6513218672181004
wildchat_44644,10.0,0.8540244398940531
wildchat_44658,10.0,0.9999948619725404
wildchat_44680,6.740929402286946,0.4970514056911962
wildchat_45003,3.9928257277434267,0.5684816048928514
wildchat_45037,8.156857423991255,0.6955127926878993
wildchat_45060,10.0,0.7625609490495151
wildchat_45062,10.0,1.0000006985871484
wildchat_45081,6.697916423692982,0.7625905444632067
wildchat_45105,5.245090088928648,0.8079747670553176
wildchat_45161,10.0,0.7585470742117588
wildchat_45201,-5.492780450984858,0.9687607979697477
wildchat_45243,-2.4314420646720873,0.6009872379217204
wildchat_45246,10.0,0.9999818471999299
wildchat_45307,-6.468705043905404,0.8574537133352692
wildchat_45327,-3.4611434814795454,0.5539930483515872
wildchat_45329,-5.479106082777473,0.9802805777346185
wildchat_45412,7.576877184573399,0.8010647545148664
wildchat_45434,10.0,0.9428842477105456
wildchat_45441,-7.964792836038309,0.7271663550759458
wildchat_45487,5.476921703174769,0.9656988491551096
wildchat_45518,4.297595533236334,0.5883336373981366
wildchat_45524,-3.521859676729586,0.9449983761392392
wildchat_45544,-6.987827672665786,0.8206176510288657
wildchat_45564,-6.0900241739950784,0.6302462736455352
wildchat_45565,8.711624464475339,0.5968527038438091
wildchat_45585,8.428644499107337,0.6113214332788055
wildchat_45610,6.083376939266751,0.9192305172440145
wildchat_45624,-10.0,0.9857886887547045
wildchat_45645,0.9770350894116637,0.511861230677339
wildchat_45677,3.3058115893074884,0.7456673810531872
wildchat_45690,-2.8040082242859024,0.814922460264611
wildchat_45691,10.0,0.7844393763497673
wildchat_46024,6.62564357487748,0.9162458323738154
wildchat_46120,-4.193748324020808,0.8332625932539977
wildchat_46145,0.5518805860751178,0.9581207850371736
wildchat_46164,-4.856892573213657,0.9918305661059084
wildchat_46200,5.2833952217708315,0.5677574462336609
wildchat_46244,10.0,0.8772976357030107
wildchat_46267,0.8897087781804117,0.8813614246649268
wildchat_46376,8.353879827873598,0.5086794280475322
wildchat_46446,-4.967550993783499,0.827288257008344
wildchat_46482,6.26059502697833,0.5322236980303906
wildchat_46522,-5.7683211681178586,0.6289544068266417
wildchat_46529,-2.1020352803095634,0.9836206548668215
wildchat_46635,10.0,0.832706391570273
wildchat_46638,10.0,0.910128461886455
wildchat_46642,-7.362477055409775,0.8508103169632596
wildchat_46657,4.863355469633837,0.6656812977595633
wildchat_46695,5.406300785406647,0.992801775536089
wildchat_46702,3.841743096496714,0.9202506237721668
wildchat_46705,-2.5461837991288565,0.9999059020366698
wildchat_47051,7.66178922411428,1.0
wildchat_47070,-1.3801599929602633,0.892683195069141
wildchat_47073,3.0811047977300756,0.9618534636250679
wildchat_47143,6.0649392511109825,0.47784913538560214
wildchat_47164,-4.087685990322516,0.9507772981816373
wildchat_47214,-10.0,0.9955794936685991
wildchat_47254,-2.5538624751098817,0.9999984195950538
wildchat_47261,10.0,0.7384509457922583
wildchat_47271,-10.0,0.7938305005874319
wildchat_47287,10.0,0.8647829789293368
wildchat_47295,0.7257330461848088,0.5680564776888397
wildchat_47298,-1.7230412080584847,0.9602377285322917
wildchat_47403,5.918815124488987,0.7313821687564077
wildchat_47411,5.90598344861344,0.970662664922051
wildchat_47416,3.5628253593142905,0.7676974258250275
wildchat_47452,10.0,0.9860346030238396
wildchat_47505,6.225563391178164,5.679937737771237
wildchat_47528,-3.7969109295567485,0.9422661998000453
wildchat_47561,10.0,1.0
wildchat_47593,-5.280873278600095,0.6716234722463972
wildchat_47673,0.8251154115402829,0.4614878831465098
wildchat_47681,0.6870568998469053,0.9506931556590488
wildchat_47698,4.4585872912715026,0.9968780878391313
wildchat_48009,4.913689105583623,0.6084356810639551
wildchat_48028,-8.235475511385086,0.6745365507577505
wildchat_48041,-10.0,0.999990154522576
wildchat_48078,-0.6313624940020829,0.8282326256346336
wildchat_48097,7.675400366243449,0.9996907543808284
wildchat_48135,-10.0,0.9999526873678484
wildchat_48161,-4.178262983395612,0.9554141797163943
wildchat_48178,6.47576907719657,0.9322991797617372
wildchat_48188,10.0,0.9768985992951363
wildchat_48193,-4.0311212398185985,0.9893563223991656
wildchat_48276,10.0,0.7268737742539519
wildchat_48292,-2.1798991847568367,0.8523984807834852
wildchat_48316,4.755711747670258,0.7927193353879404
wildchat_48346,10.0,0.9039868820634233
wildchat_48415,10.0,0.9418374998986634
wildchat_48416,3.7514875147356124,0.5092053051713019
wildchat_48436,-6.593199058712497,0.8880293558012144
wildchat_48440,3.800160062665519,0.825780511879011
wildchat_48505,1.7750083010541553,0.9301412910793483
wildchat_48506,-2.1128179290922504,0.8731353268477525
wildchat_48520,6.186792331975743,0.4496467103968195
wildchat_48524,10.0,0.7905338189247502
wildchat_48540,7.658860667032888,0.6955018450511149
wildchat_48559,-4.899289541468309,0.7373050257968173
wildchat_48563,-7.313087204721048,0.8334047507578967
wildchat_48614,0.03974740133506313,0.9334315897902091
wildchat_48633,1.13695251085744,0.9908353996346275
wildchat_48635,1.3239982915885316,0.8605528475485477
wildchat_48656,10.0,0.9028618615064238
wildchat_48660,-4.317369534933967,0.7556899273703349
wildchat_48675,4.006976564708419,0.8034664098499799
wildchat_48689,10.0,1.0
wildchat_48696,-3.4993954306541513,0.8856373177708438
wildchat_49004,-4.98467321487317,0.9911532949037065
wildchat_49014,5.794725503202564,0.9936893001660144
wildchat_49060,-7.776922788725408,0.9937150842944812
wildchat_49101,2.1611902517848454,0.9603167567395381
wildchat_49152,3.9134114187543574,0.6329625729606633
wildchat_49155,-2.553798973886334,0.9999935437277563
wildchat_49202,4.351844951464331,0.5122349488010638
wildchat_49224,7.520167480781012,0.8008951977539505
wildchat_49228,-7.03101123226386,0.8078168524937447
wildchat_49240,-0.9507688474521655,0.7698057733018491
wildchat_49279,2.523215295027418,0.4760984165602967
wildchat_49299,10.0,1.0
wildchat_49339,-10.0,0.9977050814455867
wildchat_49367,0.36046744144783954,0.9552144104901514
wildchat_49381,-3.6350837953352726,0.49254366909443786
wildchat_49384,6.661475348497964,0.6045429221951963
wildchat_49386,4.80129489597342,0.5369167363200482
wildchat_49387,10.0,0.993090594809859
wildchat_49567,5.254024552066792,0.9944012826497081
wildchat_49582,1.505363932010077,0.9990458252847355
wildchat_49634,-10.0,1.0
wildchat_49655,6.111690778219107,0.9589781618464535
wildchat_49694,10.0,0.9556164345852941
wildchat_49701,10.0,0.9999605685812315
wildchat_50000,-3.514083616978034,0.9314133465625517
wildchat_50034,-2.555628238177809,0.9999059194347207
wildchat_50043,1.3149547056267583,0.547326177487481
wildchat_50126,6.0016918541368325,0.7940226380283473
wildchat_50153,4.814098703205545,0.9137014031515154
wildchat_50164,2.6403279168630993,0.9999752982322464
wildchat_50222,2.5547824960313847,0.9889034781038647
wildchat_50269,-5.408470229375694,0.9925648726947502
wildchat_50277,-3.8239393940413327,0.9654307507378317
wildchat_50291,6.326185066813359,0.49390872834505645
wildchat_50317,7.354477758360783,0.7468110045061037
wildchat_50318,10.0,0.9868636308602453
wildchat_50332,-5.770134679670908,0.9769346367014353
wildchat_50352,0.9091258315548717,0.9829142010933247
wildchat_50374,1.379028921844028,4.230615634376618
wildchat_50413,10.0,0.7112797660520189
wildchat_50449,-7.166174702400497,0.8497929402835246
wildchat_50464,-6.743557725726482,0.8770602678441846
wildchat_50469,-10.0,0.9804142665973323
wildchat_50493,0.008100228150551106,0.9980850968744417
wildchat_50495,-3.515354709949756,0.675609471892292
wildchat_50510,-3.2176730195604994,0.9809626747878342
wildchat_50515,-2.636463861991497,0.8984026557624502
wildchat_50557,-3.5036671179694188,0.8946089677225713
wildchat_50560,-3.280814605679137,0.9387526678811801
wildchat_50568,10.0,0.9933961766950983
wildchat_50579,10.0,0.9857248076455897
wildchat_50602,-7.654502761990153,0.7794957270340872
wildchat_50650,4.1786456139179196,0.4878287070170525
wildchat_50655,4.263501837854574,0.8981031310708866
wildchat_50709,0.0048495296955837425,0.6976119503227785
wildchat_51009,-5.371987094261348,0.9927959370946984
wildchat_51021,7.325600182281321,0.7894202146108836
wildchat_51036,-6.4748069445198855,0.9273963642423664
wildchat_51038,2.5963356901959926,0.9493324861976384
wildchat_51039,-5.219366232941145,0.7940705205887911
wildchat_51054,-7.082357016779967,0.8847637088485973
wildchat_51113,5.273392571828036,0.6509028842612421
wildchat_51114,-10.0,1.000000000309762
wildchat_51150,-2.4022035120483607,0.9994573143841012
wildchat_51196,-4.234420675300631,0.8597580883598418
wildchat_51199,-2.7408367341041835,0.6524490813490674
wildchat_51200,4.566799122436948,0.875604386441165
wildchat_51206,-6.833806980858128,0.863175483860991
wildchat_51256,3.539151049530976,0.9939101877681816
wildchat_51266,4.517122372006927,0.7036765152412322
wildchat_51267,2.607855588582393,0.715437843801509
wildchat_51309,5.8870763244992785,0.740582434238165
wildchat_51335,-3.12670914014727,0.9720309875251159
wildchat_51336,-1.0596621441735408,0.9712764782590756
wildchat_51343,10.0,0.9862662099620131
wildchat_51355,10.0,0.8118990819671397
wildchat_51381,-2.228964001634448,0.7955469072299445
wildchat_51430,4.450670053017925,0.5834248984180048
wildchat_51471,-10.0,0.9912059689465398
wildchat_51498,-5.410230457883323,0.9689857418135546
wildchat_51505,6.216556751874595,0.9597847325790977
wildchat_51514,0.9610217088305848,0.8564679743482564
wildchat_51516,10.0,0.7168525779120702
wildchat_51532,-0.190448094419788,0.9181848314779374
wildchat_51534,-0.6300029749407714,0.6530327428120909
wildchat_51550,10.0,0.9996232908324699
wildchat_51556,-2.8600608656303415,0.9074106190616942
wildchat_51570,10.0,0.9999961809524943
wildchat_51602,-7.774878537448111,0.6759223261673962
wildchat_51607,-2.5960642742790196,0.9977530974042033
wildchat_51611,-3.4473721728690476,0.7740581888612793
wildchat_51664,5.652148638224405,0.9918781346858725
wildchat_51674,6.198836012864647,0.8962584113718058
wildchat_51694,10.0,1.0
wildchat_52028,-0.7314399987198582,0.9165491775510948
wildchat_52037,-5.842514168417483,0.9587013440893597
wildchat_52044,10.0,0.8002102138622628
wildchat_52048,3.935941574882967,0.732203940923158
wildchat_52059,5.3521607296181255,0.9930986719569913
wildchat_52062,10.0,1.0
wildchat_52066,6.319654676668169,0.9420065037449197
wildchat_52068,4.138431649709487,0.844014708393971
wildchat_52086,2.465615494362432,0.6054516355684906
wildchat_52098,-5.422835814801108,0.9942113541618056
wildchat_52103,7.720065588965008,0.7839853597729682
wildchat_52129,2.0710936627206253,0.9414945961533694
wildchat_52137,10.0,0.9917512477708823
wildchat_52202,7.66178922411428,1.0
wildchat_52203,2.0791940333934686,0.8610925562511763
wildchat_52236,3.3134196415258654,0.9569669901427529
wildchat_52245,6.231544037627504,0.6367199517870825
wildchat_52268,1.9106962182342961,0.8978201218229208
wildchat_52273,-0.1844868553448525,0.8931334011626528
wildchat_52290,6.849613418633573,0.8658995507091541
wildchat_52311,8.736173546510333,0.5928134151472136
wildchat_52379,10.0,0.99134887126041
wildchat_52392,8.40719653278683,0.650468297477931
wildchat_52486,6.747080826900833,0.8888136174844689
wildchat_52525,-0.31238589662263655,0.8948826605896438
wildchat_52549,1.3526696960110176,0.5594650044714436
wildchat_52564,-6.875469980781314,0.8857128507070298
wildchat_52611,-10.0,0.9999975473205358
wildchat_53005,-10.0,0.9994408428498935
wildchat_53036,7.0235918321051765,0.8656655388064535
wildchat_53145,-5.353470155821165,0.9931615813323985
wildchat_53166,10.0,0.8691483126201113
wildchat_53237,10.0,0.9298603427771842
wildchat_53384,10.0,0.8282653747715947
wildchat_53436,5.418976949981411,0.9934176050380603
wildchat_53441,-6.75028631175854,0.8091188154966484
wildchat_53485,10.0,1.0
wildchat_53508,5.380906212354777,0.5805012910117425
wildchat_53620,-3.115901218334026,0.5842017858483367
wildchat_53648,3.068669068287188,0.9863783526019055
wildchat_53649,-7.154328127979883,0.8507277124264596
wildchat_53660,-2.5537773817863503,0.9999942228075177
wildchat_53673,-2.286707358306702,0.7696592646119517
wildchat_53680,4.154725975227207,0.7613968270258233
wildchat_54102,4.39508848428069,0.6834839655067939
wildchat_54137,-0.16552927091069872,0.8622769538594565
wildchat_54200,1.5718363833555782,0.5338170167071384
wildchat_54217,5.264359606471112,0.8608553446242575
wildchat_54224,10.0,0.9930986776976869
wildchat_54264,-4.777190720442982,0.8306899200950616
wildchat_54318,5.3583128903677375,0.6806478266929502
wildchat_54352,2.7124590986143824,0.655624246507717
wildchat_54399,10.0,0.6923079357292797
wildchat_54401,0.4450995543215293,0.994569875914066
wildchat_54403,-10.0,0.9864165191568929
wildchat_54406,10.0,0.9996157716197007
wildchat_54430,0.24467966940426766,0.9893126556698147
wildchat_54462,10.0,0.7793449841940363
wildchat_54471,10.0,0.9925498798355579
wildchat_54491,5.531909079843241,0.9850962946909753
wildchat_54540,3.1209066942560084,0.9838952786531244
wildchat_54544,-0.25826875697065954,0.8568916086269996
wildchat_54558,-6.59608153023804,0.9089277591930558
wildchat_54577,-8.454725297068595,0.6438608326286833
wildchat_54589,6.194528932264354,0.9427820228706788
wildchat_54666,10.0,1.0
wildchat_55014,6.0416774623807115,0.9721806474645609
wildchat_55016,10.0,0.6907735819966904
wildchat_55063,7.66178922411428,1.0
wildchat_55071,-6.611600742364448,0.9003325461679064
wildchat_55082,10.0,0.999996611054128
wildchat_55109,0.12584326237509466,0.7247535970029645
wildchat_55116,4.0031224129303125,0.8784732221472391
wildchat_55140,-6.6391477955953215,0.9035569451514522
wildchat_55150,-6.817465935039155,0.8924856522339912
wildchat_55160,4.016487257342266,2.6977732032526034
wildchat_55168,10.0,0.985894194554496
wildchat_55212,4.1043805472035775,0.8693418265056774
wildchat_55260,10.0,0.8781402750789536
wildchat_55273,-10.0,0.8584032659450002
wildchat_55282,-6.675873160573627,0.8730653977485894
wildchat_55287,-7.440644538065617,0.8117813480649662
wildchat_55290,5.439206484938732,0.5068419912582183
wildchat_55326,10.0,0.9999847508966453
wildchat_55376,10.0,1.0
wildchat_55383,10.0,0.7856310184406546
wildchat_55386,5.8242349406839935,0.9940919595833083
wildchat_55407,-8.052220425226851,0.7156051932120787
wildchat_55425,2.0726625995363865,0.9547560726584073
wildchat_55434,10.0,0.8709344217719792
wildchat_55443,1.5672885062495507,0.9887540050351491
wildchat_55447,8.787692898596479,0.573782253974653
wildchat_55455,5.650458751793053,0.5420556245844252
wildchat_55487,-10.0,0.9930944201590276
wildchat_55490,5.600762025718116,0.9782061635387671
wildchat_55514,10.0,0.8161840028599977
wildchat_55523,-3.2434365948061727,0.8495384107918498
wildchat_55553,-1.8879477024945923,0.9409900532526455
wildchat_55562,0.9427695731036482,0.9815472378453791
wildchat_55574,5.9596418904083395,0.8925321701537532
wildchat_55595,-2.613946024769383,0.9935666371685499
wildchat_55596,-1.7558228080349836,0.9530376283790689
wildchat_55604,10.0,0.8396956463399337
wildchat_55659,-5.02549206193835,0.8099270111332934
wildchat_55660,10.0,0.7570057019176245
wildchat_55685,5.46977027280493,0.992335862127318
wildchat_56006,1.8059693556624599,1.000449923594107
wildchat_56010,-0.45116440203114366,0.7893927419648636
wildchat_56040,8.026825971989199,0.5096002751489682
wildchat_56047,-2.605597910198041,0.9999959868905526
wildchat_56141,10.0,0.9232183183822639
wildchat_56157,-10.0,0.9993795917878453
wildchat_56165,-3.2494310609182246,0.8868348613812015
wildchat_56173,-1.2481630873137,0.626081656674221
wildchat_56174,5.407770792170126,0.9177575733437384
wildchat_56195,2.6332100960087677,0.9979680216798765
wildchat_56203,-6.137668220732848,0.9483547040189506
wildchat_56215,-8.139351663709105,0.7027979019870658
wildchat_56219,1.1288580746165768,0.9516879839913482
wildchat_56222,10.0,0.8623040626480869
wildchat_56247,10.0,0.8090516587508433
wildchat_56249,-6.381242036098089,0.56980807738803
wildchat_56267,1.735179690215482,0.619605954943152
wildchat_56272,10.0,0.6900021785639628
wildchat_56284,-5.945095799638317,0.9645872897672445
wildchat_56327,2.664711175277675,0.511769246373319
wildchat_56421,0.04938833574423317,0.8374388510138754
wildchat_56422,-6.685864611709601,0.9078702217785444
wildchat_56563,-7.170195672413412,0.8525155991187402
wildchat_56593,1.8183361671761837,0.828684695296132
wildchat_56670,3.809761406056725,0.8803649934679179
wildchat_56680,10.0,0.7507457995527613
wildchat_56708,6.311584649424168,0.959213094236191
wildchat_57012,-3.7252308479981693,0.4690650219364859
wildchat_57030,-10.0,1.00000093468499
wildchat_57043,-4.285321265427138,0.8815690797736618
wildchat_57077,-0.6970459598262501,0.9746403448134752
wildchat_57109,-0.028267979745432836,0.7951756767277175
wildchat_57180,10.0,0.9967163784342387
wildchat_57198,-5.565712014384254,0.992605966591612
wildchat_57233,-3.3600769686486847,0.5183122500191565
wildchat_57262,-5.63936158256403,0.7453656779495419
wildchat_57280,10.0,1.0
wildchat_57313,2.314901182698997,0.5914189181480198
wildchat_57362,2.6685388726762125,0.9541069966356498
wildchat_57372,10.0,0.9770110304512604
wildchat_57381,2.1741599086690004,0.5611318804480335
wildchat_57391,10.0,0.9666773576239266
wildchat_57422,-3.305198423183184,0.9049771617956136
wildchat_57427,-4.265236972808048,0.9645374105269872
wildchat_57429,-5.817830693445851,0.7433244772030646
wildchat_57455,-2.553775481297296,0.9999952493462018
wildchat_57463,10.0,1.0
wildchat_57508,0.4950616883358714,0.850087217904406
wildchat_57511,-1.0198113968306832,0.6402552433140097
wildchat_57657,-2.688213343151347,0.9932723128043004
wildchat_57672,-3.771562353137523,0.8885467421760527
wildchat_57703,10.0,0.993101250699872
wildchat_58037,1.9679210256447202,0.692084942395964
wildchat_58097,5.619453539467937,0.98020323162035
wildchat_58123,-0.24798227209010532,0.5395922496687293
wildchat_58176,1.117142940519201,0.49927201566179136
wildchat_58192,-5.382467017198235,0.9937472810329647
wildchat_58196,-10.0,0.9840016114635222
wildchat_58200,10.0,0.9926849129251962
wildchat_58208,0.022540545633787414,0.9964152319508723
wildchat_58239,5.555697806902868,0.4998828541469947
wildchat_58248,-10.0,0.9812367972374301
wildchat_58287,4.311229806586133,0.7475767591802445
wildchat_58324,-4.30232372555831,0.6315376599521406
wildchat_58360,3.3810522109715224,0.8731207002694965
wildchat_58393,2.089451085057086,0.9786547081767586
wildchat_58421,-3.595599071754556,0.7533745354480517
wildchat_58429,-3.9457294343542695,0.859515846324274
wildchat_58431,5.430718775875954,0.9924245346532311
wildchat_58488,4.371472078389211,0.8720511713980232
wildchat_58523,-1.028079975362713,0.8663779131036711
wildchat_58543,3.770866928433032,0.7394772727838508
wildchat_58580,-10.0,0.9999970507883076
wildchat_58592,10.0,0.7774347572399044
wildchat_58593,-5.561247187222957,0.8409021294890888
wildchat_58623,10.0,0.922106349196079
wildchat_58663,-1.717784776464777,0.843307269290231
wildchat_58666,-10.0,0.9992670020335908
wildchat_59006,10.0,0.9822025368429784
wildchat_59020,-7.805718104743278,0.7438707294351194
wildchat_59031,3.563704333144717,0.9993068937372742
wildchat_59038,10.0,0.9730658274147961
wildchat_59063,10.0,1.0000006160405408
wildchat_59068,5.005947043634816,0.6860970290022466
wildchat_59073,-4.940988529615341,0.992231300643305
wildchat_59090,8.049002426093699,0.8743613413108022
wildchat_59098,4.0728882601730465,0.9996810780072272
wildchat_59144,-4.593671838026217,0.9064382932494893
wildchat_59152,-2.1945309832619406,0.932010181292612
wildchat_59170,10.0,0.7776615379533139
wildchat_59171,10.0,1.0002083989872717
wildchat_59178,-2.553927398455299,0.9999950572284385
wildchat_59196,-1.8512756881770223,0.832399859672273
wildchat_59205,-1.6825491774612809,0.8544844159394628
wildchat_59233,-1.600946103646343,0.9883627912348667
wildchat_59258,-6.681453173150377,0.8324343433132133
wildchat_59272,-7.622917019892929,0.7043033707150966
wildchat_59277,5.356216435612471,0.9930435405683162
wildchat_59289,10.0,0.8300044761443895
wildchat_59323,0.2245813051602223,0.9889768291627075
wildchat_59352,2.9483064902091467,0.5235317367704956
wildchat_59360,-4.934676064901388,0.9971695101583754
wildchat_59382,2.7790033566824217,0.9500621797919266
wildchat_59390,-1.0715326502401374,0.6420605341089315
wildchat_59417,10.0,1.0
wildchat_59472,-2.943577024246782,0.8811318970433304
wildchat_59484,-0.04373453561305025,0.7086603622706793
wildchat_59549,-10.0,1.0000006222968996
wildchat_59614,10.0,0.9006799667611098
wildchat_59646,7.66178922411428,1.0
wildchat_59666,4.3019428678725085,0.617811556068164
wildchat_59688,10.0,1.0000033739997476
wildchat_60062,-3.6819622372543055,0.9111307687223563
wildchat_60088,-2.7015588265685633,0.967653067103137
wildchat_60118,7.972990239313464,0.7212595086750557
wildchat_60130,10.0,0.8931416334211666
wildchat_60142,-5.888185627711112,0.740264530819534
wildchat_60170,-7.664217220653954,1.0000005166280217
wildchat_60180,0.06337261561941555,0.5799370920697672
wildchat_60224,10.0,0.9922574527189946
wildchat_60246,5.696674304677603,0.9861439604592784
wildchat_60262,-5.769383727043015,0.932989388938975
wildchat_60280,-4.964087967229937,0.7802339025621569
wildchat_60290,10.0,0.8188211293915207
wildchat_60307,10.0,0.9636932091215554
wildchat_60332,-10.0,0.8937795897075089
wildchat_60349,10.0,0.9999993629965992
wildchat_60394,10.0,0.9855700976262736
wildchat_60400,5.5018489406254005,0.9930732033112661
wildchat_60407,-4.517584169985288,0.6925499203158909
wildchat_60431,10.0,0.9852060662636484
wildchat_60567,0.9178403421422682,0.7618744181271156
wildchat_60609,6.707617469860519,0.8990547465598027
wildchat_60621,5.207662415311706,0.9979817763793479
wildchat_60635,-10.0,1.0000417801999495
wildchat_60649,-3.280330132423051,0.6643602435795892
wildchat_60651,-1.257680959547039,0.5998083746192724
wildchat_60657,-0.10532658324181923,0.8507715791816611
wildchat_60694,7.397037269896832,0.6325066367796491
wildchat_61013,3.6862639164616944,0.8757197073307038
wildchat_61045,6.35135523922556,0.5727889968533043
wildchat_61053,1.3270088043506958,0.46162291107155795
wildchat_61079,-2.00130368302437,7.38905609893065
wildchat_61083,2.9522367810308894,0.8237271408697487
wildchat_61088,-2.031246745668273,0.8976192607864074
wildchat_61091,6.340776415286063,0.7034388185529421
wildchat_61118,4.678608769084208,0.8131320520280486
wildchat_61154,7.0474102145883695,0.8035637088480927
wildchat_61163,10.0,1.0000002560216086
wildchat_61172,1.4539890148512036,0.5112560823568427
wildchat_61245,-10.0,0.9841079637037511
wildchat_61264,0.3787874164922585,0.7646626305962888
wildchat_61343,4.588523991263423,0.5342121428101627
wildchat_61355,-5.3982053000678345,0.9926690259589268
wildchat_61395,7.1909981852094145,0.8653783554497546
wildchat_61411,0.4049115237866716,0.902695920808519
